Id,TotSqFt,TotBaths,BedroomAbvGr,SalePrice
2095,3274.0,2.0,3,167051.0268378754
2096,1676.0,1.0,2,93549.68382002642
2097,1959.0,1.0,3,102428.25720597342
2098,3292.0,1.0,3,158957.7434394018
2099,1307.0,1.0,1,78797.98610383781
2100,2036.0,2.0,5,107164.55623686
2101,3096.0,2.0,4,145946.21834579835
2102,2554.0,1.0,3,122370.75767194438
2103,1810.0,1.0,2,95278.6835615111
2104,3935.0,2.0,4,170052.6087329523
2105,2429.0,2.0,3,130435.65044538943
2106,2377.0,1.0,2,113288.33709724095
2107,4449.0,2.0,5,172605.61609211724
2108,2276.0,2.0,2,128070.02609857882
2109,2270.0,1.0,2,113747.08995520211
2110,2704.0,1.0,2,134203.5602139638
2111,2802.0,2.0,3,145304.20180106864
2112,3032.0,2.0,3,153719.56442439833
2113,2122.0,1.0,3,105238.00938248372
2114,2194.0,2.0,3,128178.28470164714
2115,2904.0,2.0,3,144416.70455920108
2116,2316.0,1.0,2,113288.33709724095
2117,3266.0,2.0,3,167051.0268378754
2118,2321.0,2.0,2,127611.27324061765
2119,2266.0,1.0,3,116891.42679368287
2120,2316.0,2.0,3,127719.53184368597
2121,2167.0,1.0,2,109864.49251740954
2122,2621.0,2.0,2,140235.95988365257
2123,1020.0,1.0,1,64446.65508284219
2124,3418.0,2.0,4,159962.2488865457
2125,3772.0,2.0,4,183512.70993449187
2126,3393.0,2.0,4,152328.97889432247
2127,3830.0,2.0,5,177249.07628548564
2128,2815.0,1.0,3,133624.50670042977
2129,2060.0,1.0,1,98261.42073797714
2130,2908.0,2.0,4,138479.63019842454
2131,3675.0,2.0,4,162219.00502490197
2132,2705.0,2.0,2,145195.9431980003
2133,2532.0,1.0,2,119226.42083346364
2134,2388.0,3.0,3,141226.21765732276
2135,1826.0,1.0,1,88288.33625240216
2136,2126.0,2.0,3,116524.86729044798
2137,2522.0,1.0,3,122370.75767194438
2138,2624.0,2.0,3,140344.2184867209
2139,2756.0,2.0,3,145304.20180106864
2140,2482.0,2.0,3,133739.8079476084
2141,2299.0,2.0,3,127719.53184368597
2142,2506.0,1.0,3,122370.75767194438
2143,2870.0,2.0,2,144308.44595613275
2144,3030.0,2.0,3,153719.56442439833
2145,2388.0,2.0,3,127719.53184368597
2146,3219.0,2.0,1,174870.71121907118
2147,3469.0,3.0,3,199974.34127186856
2148,2553.0,3.0,2,151892.12824498737
2149,2823.0,1.0,3,133624.50670042977
2150,3666.0,3.0,3,204644.69918693005
2151,2033.0,1.0,2,102093.67254400298
2152,3137.0,2.0,2,157756.4191856845
2153,4074.0,2.0,3,216599.56710470468
2154,1728.0,2.0,2,100720.07148219674
2155,2406.0,2.0,3,121104.97991792158
2156,4801.0,4.0,4,301951.50847326085
2157,4226.0,4.0,3,263354.0217888962
2158,3731.0,3.0,4,192896.5590769553
2159,3314.0,3.0,3,186039.35532870106
2160,2592.0,3.0,3,147414.46233153634
2161,4292.0,2.0,3,227851.5018452817
2162,6220.0,3.0,3,440854.2412709118
2163,4643.0,4.0,3,287594.9264943882
2164,3933.0,3.0,3,221851.85800225762
2165,3602.0,3.0,2,215960.5815139574
2166,2676.0,2.0,3,140344.2184867209
2167,3712.0,3.0,3,204644.69918693005
2168,3331.0,4.0,3,201223.7836170667
2169,3036.0,3.0,3,171018.61826679652
2170,3605.0,4.0,3,218300.40088550127
2171,3057.0,2.0,3,153719.56442439833
2172,2728.0,2.0,3,145304.20180106864
2173,3468.0,3.0,2,207841.38827002124
2174,4072.0,3.0,3,240816.78162516947
2175,4313.0,4.0,3,269811.7881520182
2176,4496.0,3.0,3,264513.6962179408
2177,4109.0,3.0,4,222567.92877457052
2178,3323.0,3.0,3,187752.82508684008
2179,2256.0,2.0,1,132499.34833102417
2180,4624.0,4.0,2,311875.38876023033
2181,3395.0,2.0,3,168203.94139444345
2182,3966.0,2.0,3,207463.95549830995
2183,3372.0,2.0,3,168203.94139444345
2184,2868.0,1.0,3,132737.0094585622
2185,2217.0,2.0,3,128178.28470164714
2186,2872.0,3.0,3,162685.08392257584
2187,2980.0,2.0,3,151478.55459661954
2188,2522.0,2.0,3,134789.66531824926
2189,4816.0,4.0,5,198074.35713572573
2190,1152.0,2.0,2,84879.34674327131
2191,1152.0,2.0,2,84879.34674327131
2192,1680.0,2.0,2,102020.81002435605
2193,1680.0,2.0,2,102020.81002435605
2194,1137.0,2.0,4,78272.70808281304
2195,2261.0,1.0,2,113747.08995520211
2196,1932.0,1.0,3,102428.25720597342
2197,2629.0,2.0,3,140344.2184867209
2198,3054.0,2.0,2,153611.30582133
2199,3729.0,6.0,4,198182.00847695203
2200,2521.0,2.0,2,134681.40671518093
2201,2764.0,1.0,3,133624.50670042977
2202,2632.0,3.0,3,158929.02434683382
2203,3203.0,1.0,4,139310.21651626326
2204,3160.0,2.0,4,150091.33171015285
2205,2647.0,1.0,3,127925.310840416
2206,2918.0,2.0,2,144308.44595613275
2207,3474.0,2.0,4,159962.2488865457
2208,3595.0,4.0,3,218300.40088550127
2209,4555.0,3.0,3,275014.1055719554
2210,2223.0,1.0,2,113747.08995520211
2211,2124.0,2.0,2,116416.60868737966
2212,2050.0,1.0,3,105238.00938248372
2213,2076.0,1.0,4,100580.56421418894
2214,2848.0,2.0,3,145304.20180106864
2215,1882.0,1.0,2,95278.6835615111
2216,3462.0,2.0,4,159962.2488865457
2217,1220.0,1.0,2,83938.1892832449
2218,1842.0,1.0,2,95278.6835615111
2219,1600.0,1.0,2,93549.68382002642
2220,1862.0,2.0,3,105538.66268683742
2221,4137.0,4.0,2,283975.1052796247
2222,4058.0,4.0,2,279324.3542462662
2223,4896.0,4.0,3,317114.1426129379
2224,3896.0,3.0,3,220688.59580459885
2225,2356.0,4.0,4,149257.95055243795
2226,4349.0,3.0,3,259659.90597651858
2227,3530.0,3.0,2,211901.23662810255
2228,3869.0,3.0,3,219439.5059235739
2229,3504.0,4.0,3,213445.2998020952
2230,2294.0,3.0,3,141226.21765732276
2231,3138.0,3.0,3,179365.44072939936
2232,3872.0,2.0,3,202876.0079584153
2233,3372.0,2.0,3,168203.94139444345
2234,3619.0,3.0,3,203326.06854335524
2235,3993.0,3.0,3,240476.86701235364
2236,4408.0,3.0,3,264513.6962179408
2237,5085.0,4.0,3,347087.6074966804
2238,3472.0,4.0,2,220082.52247442288
2239,2236.0,1.0,2,113747.08995520211
2240,2892.0,3.0,2,165768.0713598324
2241,3540.0,2.0,3,176462.40047513833
2242,2679.0,1.0,3,127925.310840416
2243,2479.0,2.0,4,128657.06915147831
2244,2032.0,2.0,2,116416.60868737966
2245,1968.0,2.0,1,118036.17874331477
2246,2611.0,2.0,3,140344.2184867209
2247,1825.0,3.0,3,121434.461705116
2248,2211.0,2.0,2,128070.02609857882
2249,1954.0,1.0,3,102428.25720597342
2250,2237.0,1.0,3,116891.42679368287
2251,2810.0,2.0,4,139367.1274402921
2252,3743.0,2.0,3,184838.86745766175
2253,2158.0,3.0,3,137802.37307749136
2254,2804.0,3.0,3,163572.5811644434
2255,3392.0,4.0,3,201768.44284074384
2256,2708.0,3.0,3,163572.5811644434
2257,3937.0,4.0,5,181790.0876893442
2258,2796.0,2.0,3,145304.20180106864
2259,3311.0,3.0,3,186039.35532870106
2260,3264.0,2.0,3,167051.0268378754
2261,3068.0,3.0,2,174101.60570405307
2262,3321.0,2.0,1,173765.49679382308
2263,4571.0,5.0,4,281980.55714496
2264,6565.0,4.0,4,469108.8127425206
2265,3496.0,3.0,3,199974.34127186856
2266,3944.0,3.0,2,240576.76380718237
2267,5648.0,3.0,1,376135.5126103173
2268,4974.0,3.0,3,304533.3216905051
2269,3240.0,3.0,3,187144.56975394915
2270,2927.0,3.0,3,162685.08392257584
2271,3856.0,3.0,3,219439.5059235739
2272,3455.0,4.0,4,200457.3422053891
2273,3132.0,2.0,3,157864.67778875283
2274,3471.0,3.0,2,207841.38827002124
2275,4038.0,3.0,2,264488.5561876907
2276,3580.0,3.0,3,202298.27218054855
2277,3545.0,4.0,4,211686.70770672176
2278,3175.0,2.0,3,157864.67778875283
2279,2316.0,1.0,3,116432.6739357217
2280,2238.0,1.0,2,113747.08995520211
2281,3389.0,2.0,2,169825.5350984764
2282,3332.0,3.0,2,195619.87208499276
2283,2025.0,2.0,3,114715.77748778871
2284,2182.0,2.0,4,123095.54590551696
2285,2575.0,2.0,2,134681.40671518093
2286,2336.0,2.0,3,127719.53184368597
2287,4558.0,3.0,3,275014.1055719554
2288,4356.0,2.0,3,231630.20730182048
2289,5440.0,4.0,2,385177.8883612093
2290,5956.0,4.0,3,422737.14502791886
2291,4487.0,3.0,4,259043.69878372335
2292,5346.0,4.0,2,394500.88719158986
2293,6194.0,3.0,3,391584.80511997186
2294,5613.0,3.0,4,348193.13509841665
2295,6006.0,5.0,2,507920.92803316296
2296,4830.0,3.0,3,304533.3216905051
2297,4080.0,4.0,3,258969.76199608075
2298,4710.0,3.0,3,301949.1607750983
2299,5822.0,3.0,5,269525.0939732609
2300,4940.0,4.0,3,317114.1426129379
2301,3787.0,4.0,3,234997.8224403113
2302,4244.0,3.0,3,246953.00820564697
2303,4191.0,3.0,3,246953.00820564697
2304,4042.0,3.0,3,241831.58202974245
2305,3395.0,3.0,1,202365.0942684377
2306,3395.0,3.0,1,202365.0942684377
2307,3404.0,3.0,2,196164.5313086699
2308,3964.0,2.0,2,217228.16015105194
2309,3960.0,3.0,2,240576.76380718237
2310,3236.0,2.0,2,168670.14825930336
2311,3460.0,3.0,2,207841.38827002124
2312,2936.0,3.0,3,162685.08392257584
2313,2842.0,3.0,3,163572.5811644434
2314,2653.0,2.0,3,140344.2184867209
2315,2803.0,3.0,3,163572.5811644434
2316,2828.0,4.0,3,177043.53969467003
2317,3183.0,3.0,3,179365.44072939936
2318,2828.0,3.0,3,163572.5811644434
2319,2708.0,3.0,3,163572.5811644434
2320,2966.0,2.0,3,146865.88480206122
2321,3788.0,3.0,2,238164.41172849864
2322,3036.0,2.0,2,153611.30582133
2323,2515.0,3.0,2,151892.12824498737
2324,2258.0,4.0,3,155155.92904551057
2325,3687.0,3.0,3,204644.69918693005
2326,2278.0,3.0,3,141684.97051528393
2327,3277.0,3.0,4,176021.61873244605
2328,3596.0,3.0,4,190993.9442587891
2329,3097.0,4.0,3,184489.57679702315
2330,3547.0,3.0,3,209741.53787516206
2331,5392.0,4.0,4,365248.50088681275
2332,5487.0,4.0,4,359606.86151542235
2333,5075.0,4.0,4,333969.99315798754
2334,4209.0,3.0,4,231196.7481396969
2335,4033.0,4.0,4,243508.26928014518
2336,5086.0,3.0,4,317491.91936396796
2337,3546.0,2.0,3,184259.8074899419
2338,4214.0,3.0,3,246953.00820564697
2339,3756.0,2.0,3,202876.0079584153
2340,5152.0,3.0,1,404622.9159038331
2341,3764.0,5.0,3,234997.8224403113
2342,3746.0,3.0,3,208693.31954894678
2343,3899.0,3.0,3,217435.74360140745
2344,3826.0,3.0,3,219439.5059235739
2345,4031.0,3.0,3,241831.58202974245
2346,3415.0,2.0,3,175837.2113866667
2347,3455.0,2.0,3,175837.2113866667
2348,3558.0,3.0,3,202298.27218054855
2349,2874.0,3.0,3,162685.08392257584
2350,4010.0,4.0,3,256035.18352909107
2351,4008.0,2.0,2,227378.57216201967
2352,4203.0,2.0,2,230755.52987036004
2353,4665.0,3.0,4,244626.52009915677
2354,2336.0,2.0,3,127719.53184368597
2355,2341.0,2.0,3,127719.53184368597
2356,2764.0,2.0,3,145304.20180106864
2357,3545.0,2.0,3,184259.8074899419
2358,3405.0,3.0,3,188297.4843105172
2359,2519.0,2.0,2,134681.40671518093
2360,2288.0,2.0,2,127611.27324061765
2361,2954.0,3.0,3,162685.08392257584
2362,4571.0,4.0,3,287594.9264943882
2363,2688.0,2.0,2,140235.95988365257
2364,3096.0,2.0,2,153611.30582133
2365,3512.0,3.0,2,209185.98877003952
2366,2836.0,3.0,2,166655.56860169995
2367,3672.0,3.0,2,220371.37119778426
2368,3411.0,3.0,2,207841.38827002124
2369,3730.0,3.0,2,220371.37119778426
2370,2685.0,4.0,3,172399.98287706045
2371,2801.0,3.0,3,163572.5811644434
2372,3672.0,2.0,3,178719.1566134946
2373,3882.0,4.0,3,234997.8224403113
2374,5014.0,4.0,3,315069.1228119537
2375,3713.0,3.0,1,228217.02023395553
2376,5106.0,4.0,3,347087.6074966804
2377,5900.0,3.0,2,396050.3942351452
2378,2602.0,3.0,3,155129.97152954998
2379,4181.0,4.0,4,245732.75514774292
2380,2695.0,2.0,3,140344.2184867209
2381,3512.0,3.0,3,201318.94177188686
2382,3707.0,2.0,3,178719.1566134946
2383,3930.0,2.0,2,217228.16015105194
2384,4017.0,4.0,3,256035.18352909107
2385,2894.0,3.0,3,162685.08392257584
2386,2548.0,2.0,3,134789.66531824926
2387,2516.0,2.0,3,134789.66531824926
2388,1754.0,2.0,2,104109.5176477804
2389,2436.0,1.0,2,114872.40596060372
2390,2619.0,2.0,2,140235.95988365257
2391,2882.0,1.0,3,132737.0094585622
2392,2100.0,1.0,3,105238.00938248372
2393,2814.0,3.0,3,163572.5811644434
2394,2716.0,2.0,3,145304.20180106864
2395,3699.0,3.0,5,175153.7552369814
2396,2902.0,2.0,3,144416.70455920108
2397,3955.0,3.0,3,221851.85800225762
2398,2742.0,1.0,2,134203.5602139638
2399,1384.0,2.0,2,85603.20015621422
2400,1061.0,2.0,2,77292.5010716443
2401,2067.0,1.0,2,102093.67254400298
2402,2691.0,2.0,2,140235.95988365257
2403,3912.0,2.0,4,170052.6087329523
2404,2685.0,3.0,3,158929.02434683382
2405,3165.0,2.0,3,157864.67778875283
2406,2406.0,2.0,2,120996.72131485326
2407,2324.0,2.0,3,127719.53184368597
2408,3147.0,2.0,3,157864.67778875283
2409,2624.0,1.0,3,127925.310840416
2410,3516.0,1.0,4,154539.84176367964
2411,2186.0,2.0,2,128070.02609857882
2412,3285.0,1.0,3,158957.7434394018
2413,2768.0,2.0,3,145304.20180106864
2414,2417.0,2.0,3,132138.51600671868
2415,3604.0,2.0,4,160316.39020673576
2416,2354.0,1.0,2,113288.33709724095
2417,2373.0,2.0,3,127719.53184368597
2418,2254.0,2.0,3,128178.28470164714
2419,3082.0,2.0,4,145946.21834579835
2420,2319.0,2.0,3,127719.53184368597
2421,3625.0,2.0,3,177400.52596991978
2422,2592.0,1.0,2,116698.06680574772
2423,2700.0,2.0,3,142261.1096735091
2424,3515.0,2.0,3,175837.2113866667
2425,5606.0,4.0,4,367181.66103043297
2426,3012.0,3.0,1,180302.1686638209
2427,2382.0,2.0,3,127719.53184368597
2428,3323.0,3.0,4,176629.87406533698
2429,2048.0,2.0,3,116524.86729044798
2430,2192.0,2.0,3,128178.28470164714
2431,2630.0,2.0,3,140344.2184867209
2432,2366.0,2.0,3,127719.53184368597
2433,2903.0,2.0,3,144416.70455920108
2434,2808.0,3.0,3,163572.5811644434
2435,3105.0,2.0,3,153719.56442439833
2436,1225.0,1.0,3,88403.41255771433
2437,2080.0,1.0,2,102093.67254400298
2438,2394.0,2.0,3,127719.53184368597
2439,2502.0,1.0,2,119226.42083346364
2440,2892.0,1.0,3,126411.323628533
2441,2370.0,2.0,2,127611.27324061765
2442,2140.0,1.0,2,102093.67254400298
2443,2259.0,1.0,2,113747.08995520211
2444,2612.0,1.0,2,124780.97400193526
2445,2059.0,1.0,3,105238.00938248372
2446,3375.0,3.0,4,177174.5332890141
2447,3313.0,3.0,3,186039.35532870106
2448,2744.0,3.0,4,159144.02653988852
2449,2751.0,1.0,3,133624.50670042977
2450,3275.0,2.0,3,167051.0268378754
2451,2413.0,2.0,3,129805.18465953004
2452,4147.0,2.0,3,216599.56710470468
2453,1299.0,1.0,2,83938.1892832449
2454,1806.0,2.0,1,102618.22834736286
2455,2339.0,2.0,1,132040.595473063
2456,2686.0,2.0,3,140344.2184867209
2457,2418.0,2.0,3,129106.83900047108
2458,2049.0,2.0,3,116524.86729044798
2459,2144.0,1.0,2,104117.56169710483
2460,3107.0,3.0,3,171018.61826679652
2461,2274.0,2.0,4,123095.54590551696
2462,2892.0,1.0,3,126411.323628533
2463,2441.0,2.0,2,130327.39184232111
2464,3924.0,3.0,4,207240.57145695205
2465,2918.0,1.0,3,130758.9650250407
2466,2642.0,1.0,4,122413.53010747483
2467,2542.0,3.0,3,148809.14080773082
2468,2107.0,2.0,3,116524.86729044798
2469,2476.0,1.0,2,118176.56346282279
2470,3803.0,3.0,5,187085.41553829442
2471,3728.0,2.0,4,162219.00502490197
2472,4208.0,2.0,3,220991.32521761805
2473,2559.0,3.0,3,148809.14080773082
2474,2828.0,2.0,3,145304.20180106864
2475,4291.0,3.0,3,255881.2005199798
2476,2282.0,2.0,2,127611.27324061765
2477,2448.0,2.0,3,130435.65044538943
2478,3624.0,2.0,2,181658.3219629306
2479,2450.0,2.0,3,130435.65044538943
2480,2528.0,3.0,3,148809.14080773082
2481,2434.0,2.0,3,130435.65044538943
2482,2350.0,2.0,2,127611.27324061765
2483,2037.0,1.0,3,105238.00938248372
2484,2546.0,2.0,2,134681.40671518093
2485,2343.0,2.0,3,127719.53184368597
2486,2938.0,2.0,3,144416.70455920108
2487,4661.0,3.0,4,244626.52009915677
2488,2332.0,2.0,2,127611.27324061765
2489,3121.0,1.0,3,146658.26896702786
2490,2637.0,2.0,3,140344.2184867209
2491,1598.0,1.0,3,98014.90709449585
2492,3509.0,2.0,3,175837.2113866667
2493,2352.0,2.0,3,127719.53184368597
2494,3416.0,2.0,3,175837.2113866667
2495,2062.0,1.0,2,102093.67254400298
2496,4444.0,3.0,4,259043.69878372335
2497,3312.0,2.0,3,165945.8124126273
2498,2127.0,2.0,3,116524.86729044798
2499,1311.0,1.0,3,88403.41255771433
2500,2445.0,2.0,2,130327.39184232111
2501,2940.0,2.0,4,138479.63019842454
2502,2881.0,2.0,4,138479.63019842454
2503,2593.0,2.0,4,132429.21530878762
2504,5093.0,2.0,4,279230.3924854625
2505,3531.0,4.0,3,214789.9003021135
2506,4432.0,2.0,3,236483.99754324224
2507,5342.0,3.0,3,355828.4007937736
2508,4420.0,2.0,3,236483.99754324224
2509,4074.0,2.0,3,216599.56710470468
2510,3845.0,2.0,3,202876.0079584153
2511,3160.0,2.0,2,157756.4191856845
2512,3527.0,3.0,3,201318.94177188686
2513,3721.0,4.0,3,220203.01570366748
2514,3884.0,3.0,0,256332.726411477
2515,2791.0,2.0,3,145304.20180106864
2516,2636.0,4.0,3,172399.98287706045
2517,2620.0,2.0,3,140344.2184867209
2518,2742.0,3.0,3,163572.5811644434
2519,3783.0,3.0,3,219439.5059235739
2520,3214.0,4.0,3,200615.5282841758
2521,3155.0,3.0,3,179365.44072939936
2522,3602.0,4.0,3,218300.40088550127
2523,2198.0,1.0,3,116891.42679368287
2524,2537.0,2.0,3,134789.66531824926
2525,2580.0,2.0,3,134789.66531824926
2526,2828.0,2.0,3,145304.20180106864
2527,2091.0,2.0,3,116524.86729044798
2528,2263.0,1.0,3,116891.42679368287
2529,2459.0,2.0,3,130435.65044538943
2530,2340.0,1.0,3,116432.6739357217
2531,4464.0,3.0,3,264513.6962179408
2532,3641.0,4.0,3,220203.01570366748
2533,3580.0,3.0,3,202298.27218054855
2534,3787.0,2.0,3,202876.0079584153
2535,4835.0,4.0,4,301951.50847326085
2536,3717.0,4.0,3,220203.01570366748
2537,3488.0,3.0,1,214041.95122978906
2538,2801.0,3.0,3,163572.5811644434
2539,3078.0,3.0,2,174101.60570405307
2540,3120.0,2.0,3,157864.67778875283
2541,2843.0,3.0,3,163572.5811644434
2542,2744.0,3.0,3,163572.5811644434
2543,2661.0,2.0,2,140235.95988365257
2544,2696.0,1.0,2,124780.97400193526
2545,2971.0,2.0,3,151478.55459661954
2546,2980.0,1.0,2,134676.4782239784
2547,2760.0,2.0,3,145304.20180106864
2548,2812.0,3.0,5,157313.24108635905
2549,2716.0,4.0,3,177043.53969467003
2550,12374.0,5.0,2,187610.17817677665
2551,2188.0,2.0,2,128070.02609857882
2552,2491.0,2.0,2,134681.40671518093
2553,1152.0,2.0,2,84879.34674327131
2554,2508.0,2.0,4,129706.92652211912
2555,1825.0,2.0,2,104109.5176477804
2556,2087.0,1.0,2,102093.67254400298
2557,2452.0,2.0,3,130435.65044538943
2558,4870.0,4.0,6,196251.64062409147
2559,3128.0,1.0,3,146658.26896702786
2560,2573.0,2.0,2,134681.40671518093
2561,1845.0,2.0,2,104109.5176477804
2562,2433.0,1.0,3,118016.74279908446
2563,2488.0,1.0,3,122370.75767194438
2564,3337.0,3.0,4,177174.5332890141
2565,2172.0,2.0,2,128070.02609857882
2566,2956.0,2.0,4,140928.81044128467
2567,2755.0,2.0,3,145304.20180106864
2568,4359.0,2.0,3,235759.1165255408
2569,3744.0,3.0,3,208693.31954894678
2570,2203.0,1.0,2,113747.08995520211
2571,4140.0,2.0,4,175550.65403405364
2572,2668.0,2.0,1,146436.5228434204
2573,4163.0,2.0,3,216599.56710470468
2574,4373.0,3.0,2,292111.3407961187
2575,2685.0,1.0,3,127925.310840416
2576,2713.0,2.0,3,145304.20180106864
2577,3553.0,2.0,3,184259.8074899419
2578,1828.0,1.0,2,95278.6835615111
2579,1149.0,1.0,1,72033.50075446918
2580,3081.0,2.0,4,145946.21834579835
2581,3310.0,2.0,3,165945.8124126273
2582,2336.0,1.0,2,113288.33709724095
2583,3969.0,4.0,2,252817.898011584
2584,3092.0,3.0,2,174101.60570405307
2585,3700.0,2.0,3,178719.1566134946
2586,3683.0,3.0,1,228217.02023395553
2587,3574.0,3.0,3,202298.27218054855
2588,2406.0,2.0,3,121104.97991792158
2589,2717.0,2.0,2,145195.9431980003
2590,3754.0,3.0,2,238164.41172849864
2591,3737.0,3.0,4,192896.5590769553
2592,3950.0,2.0,3,207463.95549830995
2593,3744.0,2.0,2,191604.8383163332
2594,3265.0,3.0,3,187144.56975394915
2595,3334.0,2.0,2,169825.5350984764
2596,4801.0,3.0,2,329622.79140302236
2597,3588.0,2.0,3,176816.54179532838
2598,4235.0,5.0,5,190621.70361403853
2599,4884.0,2.0,3,287122.10426025104
2600,4385.0,1.0,2,220269.6666297021
2601,2356.0,3.0,0,160815.62233760674
2602,1891.0,2.0,3,109116.45119565901
2603,2028.0,2.0,2,116416.60868737966
2604,1702.0,2.0,3,102149.21652125375
2605,1924.0,2.0,3,113715.11511393766
2606,2876.0,2.0,1,150509.00891590057
2607,4552.0,4.0,3,284688.0305430685
2608,4288.0,3.0,3,255881.2005199798
2609,3055.0,3.0,3,171018.61826679652
2610,1721.0,2.0,2,100720.07148219674
2611,3638.0,1.0,3,187909.98583436498
2612,2902.0,3.0,3,162685.08392257584
2613,2226.0,2.0,2,128070.02609857882
2614,2179.0,2.0,3,128178.28470164714
2615,3203.0,3.0,2,182448.4281666559
2616,2625.0,2.0,2,140235.95988365257
2617,4377.0,2.0,3,235759.1165255408
2618,3834.0,3.0,1,248228.38155450037
2619,4354.0,2.0,3,231630.20730182048
2620,3231.0,4.0,3,200615.5282841758
2621,2959.0,3.0,3,168101.26857569237
2622,3442.0,3.0,3,199974.34127186856
2623,3784.0,3.0,4,204828.21937826832
2624,5075.0,4.0,3,347087.6074966804
2625,5547.0,3.0,4,340618.33558340603
2626,2901.0,3.0,3,162685.08392257584
2627,3046.0,2.0,2,153611.30582133
2628,5085.0,5.0,3,351781.17326243396
2629,5914.0,4.0,5,312815.30777184427
2630,4527.0,3.0,4,259043.69878372335
2631,5534.0,4.0,4,359606.86151542235
2632,5219.0,4.0,4,380341.1500556898
2633,4156.0,3.0,2,269139.30722104927
2634,5208.0,4.0,3,356658.5626334826
2635,2834.0,2.0,2,145195.9431980003
2636,3789.0,3.0,4,204828.21937826832
2637,3210.0,2.0,2,166421.6431914887
2638,4065.0,4.0,3,258969.76199608075
2639,3111.0,3.0,3,171018.61826679652
2640,3047.0,2.0,3,153719.56442439833
2641,2377.0,2.0,3,127719.53184368597
2642,3713.0,3.0,2,220371.37119778426
2643,2057.0,2.0,3,116524.86729044798
2644,2606.0,2.0,3,136545.16566943706
2645,1788.0,2.0,3,105538.66268683742
2646,1695.0,2.0,2,100720.07148219674
2647,2233.0,2.0,3,128178.28470164714
2648,2858.0,3.0,2,165768.0713598324
2649,2870.0,2.0,3,144416.70455920108
2650,2458.0,3.0,2,148587.9707427683
2651,2799.0,3.0,3,163572.5811644434
2652,5158.0,4.0,4,376125.06418615644
2653,4116.0,2.0,2,226363.7717574467
2654,4378.0,2.0,4,207489.05887127173
2655,5387.0,3.0,2,379474.9891347031
2656,4209.0,3.0,4,231196.7481396969
2657,4496.0,4.0,3,278444.2838499788
2658,4422.0,3.0,3,264513.6962179408
2659,4355.0,3.0,4,254189.9085423016
2660,4820.0,4.0,4,301951.50847326085
2661,4762.0,3.0,2,329622.79140302236
2662,4588.0,3.0,2,302611.7501501333
2663,4375.0,4.0,3,277719.40283227735
2664,3933.0,3.0,2,240576.76380718237
2665,4637.0,3.0,1,317274.3396119375
2666,4210.0,3.0,2,275275.53380152676
2667,2598.0,3.0,3,157966.20238855554
2668,2702.0,3.0,3,163572.5811644434
2669,3179.0,2.0,3,157864.67778875283
2670,4223.0,3.0,4,231196.7481396969
2671,2802.0,3.0,3,163572.5811644434
2672,3137.0,3.0,2,182448.4281666559
2673,3437.0,3.0,2,207841.38827002124
2674,3464.0,3.0,2,207841.38827002124
2675,2814.0,2.0,2,145195.9431980003
2676,3027.0,3.0,3,171018.61826679652
2677,3302.0,3.0,3,186039.35532870106
2678,4419.0,4.0,4,271109.2798405588
2679,4146.0,4.0,3,258969.76199608075
2680,4212.0,4.0,3,263354.0217888962
2681,5471.0,4.0,4,359606.86151542235
2682,5437.0,3.0,4,340618.33558340603
2683,7358.0,5.0,4,565116.0818701341
2684,4882.0,4.0,4,301951.50847326085
2685,5357.0,4.0,3,374171.4811629961
2686,4094.0,3.0,3,240816.78162516947
2687,4708.0,4.0,2,336302.26909771265
2688,3662.0,2.0,3,178719.1566134946
2689,3200.0,2.0,2,157756.4191856845
2690,5733.0,5.0,3,395026.55843220995
2691,3242.0,3.0,3,187144.56975394915
2692,2338.0,2.0,3,127719.53184368597
2693,3611.0,2.0,3,176816.54179532838
2694,2301.0,2.0,3,127719.53184368597
2695,3284.0,3.0,3,187144.56975394915
2696,2995.0,3.0,3,168777.60843901773
2697,3781.0,3.0,3,219439.5059235739
2698,3645.0,4.0,3,220203.01570366748
2699,3384.0,3.0,2,196164.5313086699
2700,2982.0,2.0,2,151370.2959935512
2701,2468.0,3.0,3,145504.98330551173
2702,2600.0,2.0,3,136545.16566943706
2703,2182.0,2.0,4,123095.54590551696
2704,2812.0,1.0,2,130480.1698619491
2705,2278.0,1.0,3,116891.42679368287
2706,2240.0,1.0,3,116891.42679368287
2707,2611.0,2.0,2,140235.95988365257
2708,2356.0,2.0,3,127719.53184368597
2709,1824.0,1.0,3,99743.90683598054
2710,2205.0,1.0,3,116891.42679368287
2711,6485.0,5.0,3,497313.6222095154
2712,5619.0,4.0,3,372423.28184762615
2713,3065.0,2.0,1,159811.86878109782
2714,2469.0,3.0,2,148587.9707427683
2715,2752.0,3.0,2,166655.56860169995
2716,2156.0,3.0,2,140885.3605147479
2717,3189.0,3.0,3,179365.44072939936
2718,3966.0,2.0,3,207463.95549830995
2719,3140.0,3.0,2,182448.4281666559
2720,3464.0,3.0,3,199974.34127186856
2721,2606.0,2.0,3,136545.16566943706
2722,3530.0,3.0,4,190195.99075038376
2723,2550.0,2.0,2,134681.40671518093
2724,2200.0,2.0,3,128178.28470164714
2725,2636.0,2.0,3,140344.2184867209
2726,2928.0,2.0,3,144416.70455920108
2727,3487.0,3.0,3,199974.34127186856
2728,3140.0,3.0,3,179365.44072939936
2729,2912.0,2.0,4,138479.63019842454
